,userID,placeID,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,user_cuisines,n_user_cuisines,user_payments,n_user_payments,latitude_rest,longitude_rest,the_geom_meter,name,address,city,state,country,zip,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,rest_cuisines,n_rest_cuisines,rest_payments,n_rest_payments,rest_parking_types,hours_Mon,hours_Tue,hours_Wed,hours_Thu,hours_Fri,hours_Sat,hours_Sun,subrating_mean,subrating_gap,subrating_gap_abs,user_mean_rating_loo,place_mean_rating_loo
1008,U1128,135064,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Cafeteria | Hot_Dogs | Mexican | Pizzeria,4,cash,1.0,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,San Luis Potosi,Mexico,78740,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0.0,0,0,0.0,0.9375
1009,U1128,132921,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Cafeteria | Hot_Dogs | Mexican | Pizzeria,4,cash,1.0,22.150305,-100.989134,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,,,,,,Wine-Beer,section,casual,completely,low,quiet,False,open,none,Bar,1.0,cash,1.0,,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-23:30,01:00-23:30,0.0,0,0,0.0,1.3125
1010,U1128,135060,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Cafeteria | Hot_Dogs | Mexican | Pizzeria,4,cash,1.0,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,San Luis Potosi,Mexico,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Seafood,1.0,cash,1.0,,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,0.0,0,0,0.0,1.1904761904761905
1011,U1128,132954,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Cafeteria | Hot_Dogs | Mexican | Pizzeria,4,cash,1.0,22.160381,-100.988045,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,San Luis Potosi,San Luis Potosi,,,No_Alcohol_Served,not permitted,informal,partially,medium,familiar,True,closed,none,Breakfast-Brunch,1.0,MasterCard-Eurocard | VISA | bank_debit_cards | cash,4.0,yes,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-15:30,08:00-13:00,0.0,0,0,0.0,1.125
1012,U1128,132951,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Cafeteria | Hot_Dogs | Mexican | Pizzeria,4,cash,1.0,22.154474,-100.985809,0101000020957F0000BAC859A0634758C1C3E84FCAA5A54B41,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,casual,completely,low,familiar,False,closed,none,American,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,0.0,0,0,0.0,1.1111111111111112
1013,U1097,132921,2,2,1,22.145471,-100.939588,False,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,1,cash,1.0,22.150305,-100.989134,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,,,,,,Wine-Beer,section,casual,completely,low,quiet,False,open,none,Bar,1.0,cash,1.0,,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-23:30,01:00-23:30,1.5,1,1,1.75,1.1875
1014,U1097,132955,2,2,1,22.145471,-100.939588,False,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,1,cash,1.0,22.147622,-101.010275,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,San Luis Potosi,Mexico,,,Wine-Beer,none,informal,completely,low,familiar,True,closed,variety,Bar_Pub_Brewery,1.0,Carte_Blanche | MasterCard-Eurocard | VISA | bank_debit_cards | cash,5.0,,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.5,1,1,1.75,2.0
1015,U1097,132884,1,1,1,22.145471,-100.939588,False,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,1,cash,1.0,22.139578,-101.027886,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,,,,,,No_Alcohol_Served,none,informal,completely,low,familiar,False,closed,none,,,,,,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.0,0,0,1.8333333333333333,1.2
1016,U1097,135049,2,1,1,22.145471,-100.939588,False,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,1,cash,1.0,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,San Luis Potosi,Mexico,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Seafood,1.0,cash,1.0,,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,1.0,0,0,1.75,0.75
1017,U1097,135034,2,2,1,22.145471,-100.939588,False,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,1,cash,1.0,22.140517,-101.021422,0101000020957F000026D92BB4894858C161A7552DA2B04B41,Michiko Restaurant Japones,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,San Luis Potosi,Mexico,78210,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Japanese,1.0,American_Express | MasterCard-Eurocard | VISA | cash,4.0,,13:30-23:00,13:30-23:00,13:30-23:00,13:30-23:00,13:30-23:00,13:30-23:00,13:30-19:00,1.5,1,1,1.75,2.0
1018,U1006,132954,1,1,1,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.160381,-100.988045,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,San Luis Potosi,San Luis Potosi,,,No_Alcohol_Served,not permitted,informal,partially,medium,familiar,True,closed,none,Breakfast-Brunch,1.0,MasterCard-Eurocard | VISA | bank_debit_cards | cash,4.0,yes,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-15:30,08:00-13:00,1.0,0,0,1.4,1.0
1019,U1006,135079,1,1,1,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,Chinese,1.0,American_Express | cash,2.0,,13:00-22:30,13:00-22:30,13:00-22:30,13:00-22:30,13:00-22:30,13:30-22:30,13:30-22:30,1.0,0,0,1.4,1.1875
1020,U1006,132875,2,2,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.149901,-100.993779,0101000020957F00008A2A0747DE4758C11EB31D2A31A84B41,shi ro ie,,,,,,Wine-Beer,section,informal,no_accessibility,high,familiar,True,open,Internet,Japanese,1.0,American_Express | MasterCard-Eurocard | VISA | bank_debit_cards | cash,5.0,valet parking,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,2.0,0,0,1.3,1.0
1021,U1006,135026,2,2,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.148665,-101.001273,0101000020957F0000C75F8790D94758C1FF8BCA0567AA4B41,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,San Luis Potosi,Mexico,78250,Full_Bar,none,informal,no_accessibility,high,familiar,False,closed,none,Bar | Bar_Pub_Brewery,2.0,,,,13:30-23:30,13:30-23:30,13:30-23:30,13:30-23:30,13:30-23:30,13:30-23:30,00:00-00:00,2.0,0,0,1.3,1.3
1022,U1006,132922,2,1,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.151135,-100.982312,0101000020957F000060A98A38FF4758C146718E41D9A44B41,cafe punta del cielo,,,,,,No_Alcohol_Served,permitted,formal,completely,medium,familiar,False,closed,none,Cafeteria,1.0,cash,1.0,,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,1.5,-1,1,1.3,1.8
1023,U1006,132572,1,0,1,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.141647,-100.992712,0101000020957F00005D19BF45294958C18FF7F8E260A84B41,Cafe Chaires,,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,completely,low,familiar,False,closed,none,Cafeteria,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,0.5,-1,1,1.4,1.0
1024,U1006,135075,1,1,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.139573,-100.991564,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Seafood,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.5,-1,1,1.4,1.75
1025,U1006,132825,1,1,1,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.147392,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No_Alcohol_Served,none,informal,completely,low,familiar,False,open,none,Mexican,1.0,cash,1.0,,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,1.0,0,0,1.4,1.2903225806451613
1026,U1006,135048,1,1,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.142017,-100.999246,0101000020957F00008032636EEC4858C16CDF265038AA4B41,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,Wine-Beer,none,informal,no_accessibility,high,familiar,False,closed,none,Bar,1.0,American_Express | MasterCard-Eurocard | VISA | cash,4.0,yes,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,1.5,-1,1,1.4,1.0
1027,U1006,135030,1,1,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,none,informal,no_accessibility,medium,quiet,False,closed,Internet,Cafe-Coffee_Shop | Cafeteria,2.0,cash,1.0,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,1.5,-1,1,1.4,1.6363636363636365
1028,U1006,132884,2,2,2,22.15,-100.983,True,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,,student,blue,75,medium,1.8,Mexican,1,cash,1.0,22.139578,-101.027886,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,,,,,,No_Alcohol_Served,none,informal,completely,low,familiar,False,closed,none,,,,,,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,2.0,0,0,1.3,1.0
1029,U1131,135054,2,1,2,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,Seafood,1.0,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,1.5,-1,1,1.0,0.8888888888888888
1030,U1131,132869,1,2,1,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.141238,-100.923925,0101000020957F0000BC62C18D1F4B58C169E0A959C8944B41,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Pizzeria,1.0,cash,1.0,yes,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,1.5,1,1,1.2,1.2
1031,U1131,132866,2,2,2,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.14122,-100.931311,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,False,closed,none,Bakery | Cafeteria,2.0,cash,1.0,yes,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,2.0,0,0,1.0,1.25
1032,U1131,135082,0,1,0,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.151448,-100.915099,0101000020957F0000A29FAF95CD4958C1FEEEBB73A9914B41,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,San Luis Potosi,Mexico,78421,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,,,cash,1.0,,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,0.5,1,1,1.4,0.875
1033,U1131,132851,2,2,2,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.136872,-100.934574,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,completely,low,familiar,False,closed,none,American | Game,2.0,cash,1.0,yes,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,2.0,0,0,1.0,1.3333333333333333
1034,U1131,132870,0,2,0,22.138245,-100.910948,True,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,,student,black,90,medium,1.8,Mexican,1,cash,1.0,22.143078,-100.935479,0101000020957F0000550FC1FC854A58C16D7D4E35F8974B41,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,False,closed,none,Burgers,1.0,cash,1.0,,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,1.0,2,2,1.4,0.75
1035,U1073,135062,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,,,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,0.0,0,0,0.0,1.3
1036,U1073,132572,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.141647,-100.992712,0101000020957F00005D19BF45294958C18FF7F8E260A84B41,Cafe Chaires,,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,completely,low,familiar,False,closed,none,Cafeteria,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,0.0,0,0,0.0,1.0714285714285714
1037,U1073,135064,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,San Luis Potosi,Mexico,78740,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0.0,0,0,0.0,0.9375
1038,U1073,135080,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.145008,-100.997969,0101000020957F000033331E4B804858C166643087ADA94B41,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,San Luis Potosi,Mexico,78270,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,False,closed,none,,,American_Express | MasterCard-Eurocard | VISA | cash,4.0,,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,0.0,0,0,0.0,1.2
1039,U1073,132951,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.154474,-100.985809,0101000020957F0000BAC859A0634758C1C3E84FCAA5A54B41,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,casual,completely,low,familiar,False,closed,none,American,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,0.0,0,0,0.0,1.1111111111111112
1040,U1073,132954,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.160381,-100.988045,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,San Luis Potosi,San Luis Potosi,,,No_Alcohol_Served,not permitted,informal,partially,medium,familiar,True,closed,none,Breakfast-Brunch,1.0,MasterCard-Eurocard | VISA | bank_debit_cards | cash,4.0,yes,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-15:30,08:00-13:00,0.0,0,0,0.0,1.125
1041,U1073,135052,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full_Bar,none,informal,no_accessibility,high,familiar,False,closed,none,Bar | Bar_Pub_Brewery,2.0,MasterCard-Eurocard | VISA | cash,3.0,,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,0.0,0,0,0.0,1.3333333333333333
1042,U1073,132834,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,San Luis Potosi,San Luis Potosi,Mexico,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,familiar,False,closed,none,Mexican,1.0,cash,1.0,public,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,00:00-23:30,00:00-23:30,0.0,0,0,0.0,1.0416666666666667
1043,U1073,135060,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,San Luis Potosi,Mexico,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Seafood,1.0,cash,1.0,,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,11:30-19:00,0.0,0,0,0.0,1.1904761904761905
1044,U1073,135065,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.14958,-100.999557,0101000020957F000094A6A8E3C14758C17435E6D1DBA94B41,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78250,Wine-Beer,section,informal,no_accessibility,high,familiar,False,closed,none,,,American_Express | MasterCard-Eurocard | VISA | cash,4.0,,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-23:30,14:00-18:00,0.0,0,0,0.0,1.25
1045,U1073,132862,0,0,0,22.15,-100.983,False,abstemious,informal,solitary,car owner,widow,kids,1989,,hard-worker,,unemployed,yellow,118,medium,1.79,American,1,cash,1.0,22.150643,-100.987015,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,casual,completely,high,familiar,False,closed,none,International,1.0,American_Express | MasterCard-Eurocard | VISA | bank_debit_cards | cash,5.0,valet parking,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,0.0,0,0,0.0,1.4705882352941178
1046,U1049,132921,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,Mexican,1,cash,1.0,22.150305,-100.989134,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,,,,,,Wine-Beer,section,casual,completely,low,quiet,False,open,none,Bar,1.0,cash,1.0,,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-20:30,01:00-23:30,01:00-23:30,0.0,0,0,0.0,1.3125
1047,U1049,135042,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,Mexican,1,cash,1.0,22.159357,-100.973411,0101000020957F0000C66BB014FC4658C17CFE8D93D2A14B41,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Chinese,1.0,cash,1.0,,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,0.0,0,0,0.0,1.3157894736842106
1048,U1049,135032,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,Mexican,1,cash,1.0,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,False,closed,none,Cafeteria | Contemporary,2.0,MasterCard-Eurocard | VISA | cash,3.0,public,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,0.0,0,0,0.0,1.2222222222222223
1049,U1049,135051,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,Mexican,1,cash,1.0,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,False,closed,none,,,cash,1.0,,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,00:00-00:00,0.0,0,0,0.0,1.5384615384615385
1050,U1049,135085,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,Mexican,1,cash,1.0,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Fast_Food,1.0,cash,1.0,public,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,0.0,0,0,0.0,1.3714285714285714
